,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,dam,spp
647,2012-01-08,4.036981692045166,4.036981692045166,4.036981692045166,-1.7201725880116878,1.7122645182505944,-4.056341180335194,-4.056341180335194,-4.056341180335194,-4.056341180335194,-4.056341180335194,-4.056341180335194,0.05035828974229079,0.05035828974229079,0.05035828974229079,-4.106699470077484,-4.106699470077484,-4.106699470077484,-0.01935948829002765,TDA,chinook_adult
648,2012-01-09,4.037381368933251,4.037381368933251,4.037381368933251,-1.8659859164506056,1.7091516276434795,-4.088045929530774,-4.088045929530774,-4.088045929530774,-4.088045929530774,-4.088045929530774,-4.088045929530774,0.014831560261877742,0.014831560261877742,0.014831560261877742,-4.102877489792651,-4.102877489792651,-4.102877489792651,-0.050664560597523334,TDA,chinook_adult
649,2012-01-10,4.037781045821337,4.037781045821337,4.037781045821337,-1.8321927686240154,1.5537792372310553,-4.126955715237537,-4.126955715237537,-4.126955715237537,-4.126955715237537,-4.126955715237537,-4.126955715237537,-0.025271253083929548,-0.025271253083929548,-0.025271253083929548,-4.1016844621536075,-4.1016844621536075,-4.1016844621536075,-0.08917466941620056,TDA,chinook_adult
650,2012-01-11,4.038180722709423,4.038180722709423,4.038180722709423,-1.8322874684171044,1.6847544054778216,-4.145587392196055,-4.145587392196055,-4.145587392196055,-4.145587392196055,-4.145587392196055,-4.145587392196055,-0.04254489631348374,-0.04254489631348374,-0.04254489631348374,-4.103042495882572,-4.103042495882572,-4.103042495882572,-0.10740666948663247,TDA,chinook_adult
651,2012-01-12,4.0385803995975085,4.0385803995975085,4.0385803995975085,-1.832730621067186,1.611955959050643,-4.14002064218626,-4.14002064218626,-4.14002064218626,-4.14002064218626,-4.14002064218626,-4.14002064218626,-0.03321749977236319,-0.03321749977236319,-0.03321749977236319,-4.106803142413897,-4.106803142413897,-4.106803142413897,-0.10144024258875195,TDA,chinook_adult
652,2012-01-13,4.038980076485593,4.038980076485593,4.038980076485593,-1.8032815066141696,1.6176712499580488,-4.102883866052973,-4.102883866052973,-4.102883866052973,-4.102883866052973,-4.102883866052973,-4.102883866052973,0.009871588600502326,0.009871588600502326,0.009871588600502326,-4.112755454653475,-4.112755454653475,-4.112755454653475,-0.0639037895673793,TDA,chinook_adult
653,2012-01-14,4.039379753373679,4.039379753373679,4.039379753373679,-1.784277480057109,1.6838545827477727,-4.094663238490661,-4.094663238490661,-4.094663238490661,-4.094663238490661,-4.094663238490661,-4.094663238490661,0.025972210564955522,0.025972210564955522,0.025972210564955522,-4.120635449055616,-4.120635449055616,-4.120635449055616,-0.055283485116981446,TDA,chinook_adult
654,2012-01-15,4.039779430261765,4.039779430261765,4.039779430261765,-1.6057086500822595,1.6015298790366166,-4.079778332460823,-4.079778332460823,-4.079778332460823,-4.079778332460823,-4.079778332460823,-4.079778332460823,0.05035828974230806,0.05035828974230806,0.05035828974230806,-4.130136622203132,-4.130136622203132,-4.130136622203132,-0.03999890219905833,TDA,chinook_adult
655,2012-01-16,4.040179107149851,4.040179107149851,4.040179107149851,-1.7120351669830587,1.5633071397149043,-4.126089595837162,-4.126089595837162,-4.126089595837162,-4.126089595837162,-4.126089595837162,-4.126089595837162,0.014831560261986683,0.014831560261986683,0.014831560261986683,-4.140921156099149,-4.140921156099149,-4.140921156099149,-0.08591048868731122,TDA,chinook_adult
656,2012-01-17,4.040584661109566,4.040584661109566,4.040584661109566,-1.643961527941096,1.600109915475465,-4.177902694476759,-4.177902694476759,-4.177902694476759,-4.177902694476759,-4.177902694476759,-4.177902694476759,-0.02527125308384098,-0.02527125308384098,-0.02527125308384098,-4.152631441392918,-4.152631441392918,-4.152631441392918,-0.13731803336719306,TDA,chinook_adult
657,2012-01-18,4.040990215069281,4.040990215069281,4.040990215069281,-1.8600586944731592,1.530141432314722,-4.207446450839307,-4.207446450839307,-4.207446450839307,-4.207446450839307,-4.207446450839307,-4.207446450839307,-0.042544896313423175,-0.042544896313423175,-0.042544896313423175,-4.164901554525884,-4.164901554525884,-4.164901554525884,-0.16645623577002588,TDA,chinook_adult
658,2012-01-19,4.041395769028996,4.041395769028996,4.041395769028996,-1.899242748605292,1.513081979108121,-4.210585842473778,-4.210585842473778,-4.210585842473778,-4.210585842473778,-4.210585842473778,-4.210585842473778,-0.0332174997723509,-0.0332174997723509,-0.0332174997723509,-4.177368342701427,-4.177368342701427,-4.177368342701427,-0.1691900734447822,TDA,chinook_adult
659,2012-01-20,4.041801322988711,4.041801322988711,4.041801322988711,-1.7907079626186488,1.4741941688168312,-4.179810210105895,-4.179810210105895,-4.179810210105895,-4.179810210105895,-4.179810210105895,-4.179810210105895,0.009871588600529887,0.009871588600529887,0.009871588600529887,-4.189681798706424,-4.189681798706424,-4.189681798706424,-0.1380088871171843,TDA,chinook_adult
660,2012-01-21,4.042206876948426,4.042206876948426,4.042206876948426,-1.774246363831409,1.5793711811655673,-4.175542234169065,-4.175542234169065,-4.175542234169065,-4.175542234169065,-4.175542234169065,-4.175542234169065,0.025972210564875163,0.025972210564875163,0.025972210564875163,-4.201514444733941,-4.201514444733941,-4.201514444733941,-0.1333353572206386,TDA,chinook_adult
